year,county_name,state_postal,cbsa_code,cy_gratio,cy_bracket_gratio_5,cy_bracket_gratio_6,cy_bracket_gratio_7,cy_bracket_gratio_8,cy_avg_giving_by_itemizer,gvsa,gvsa_5,gvsa_6,gvsa_7,gvsa_8,god,god_5,god_6,god_7,god_8,cy_itemized_agi,itemized_agi_5,itemized_agi_6,itemized_agi_7,itemized_agi_8,cy_amt_contributions,amt_contributions_5,amt_contributions_6,amt_contributions_7,amt_contributions_8,avg_giving_by_itemizer_5,avg_giving_by_itemizer_6,avg_giving_by_itemizer_7,avg_giving_by_itemizer_8,Income
2013,Franklin County,MO,41180,2.8100000694394115E-2,2.9100000858306885E-2,2.8200000524520874E-2,2.5900000706315044E-2,2.9799999669194221E-2,3.756599903106689,-0.13248379528522489,-0.20054945349693298,-0.10476189851760864,-7.8291811048984514E-2,-0.14613181352615354,5198.9521484375,1311.1612548828127,711.22052001953114,928.58941650390625,2247.98095703125,1261655.0000000002,178933,216007,427174.00000000017,439541,35461.999999999993,5202.0000000000009,6093.0000000000018,11075.000000000002,13091.999999999998,1.8125,2.4470000267028809,3.3972001075744624,15.965900421142576,3003223
2013,Franklin County,NC,39580,3.2600000500679016E-2,3.9999999105930328E-2,0.03359999880194664,3.0300000682473183E-2,2.7400000020861626E-2,3.4124000072479248,-7.7826797962188721E-2,-0.10714285820722581,-0.1111111119389534,-6.1919499188661575E-2,-0.19411765038967133,2134.852294921875,548.01123046875,547.7938232421875,486.02520751953125,553.02197265625,565022,113594,130021,237524,83883,18393,4541,4367,7186,2299,2.4814000129699707,2.9112999439239502,3.9484000205993657,9.5791997909545898,1781498
2013,Franklin County,OH,18140,2.9300000518560413E-2,2.9400000348687168E-2,2.5800000876188282E-2,2.3399999365210537E-2,3.4800000488758087E-2,4.3193001747131348,8.0551959574222579E-2,0,-3.0075190588831902E-2,-4.4897958636283875E-2,0.2125435471534729,9514.2607421874982,91.81500244140625,2438.344482421875,6984.1010742187491,0,21237335,2678224.9999999995,3042231,6648697.9999999991,8868181.0000000019,621892,78647.999999999985,78485,155909,308850,1.8260999917984009,2.2404999732971191,3.1401998996734619,19.029600143432617,2804635
2013,Frederick County,MD,47900,2.1999999880790714E-2,2.7899999171495431E-2,2.4199999868869785E-2,2.1099999547004707E-2,2.0400000736117363E-2,2.9444999694824219,-0.27202165126800537,-0.32932692766189581,-0.27327325940132141,-0.20973783731460571,-0.30612245202064514,50548.472656249985,8666.4306640624982,8367.962890625,16701.23046875,16812.84765625,6368403.0000000009,634794.00000000012,915104,2958136,1860369,140009,17741,22105,62281.000000000007,37881.999999999993,1.7512999773025515,2.1092998981475826,2.9035000801086426,6.9001998901367179,3292379
2013,Fredericksburg city,VA,47900,3.0500000342726711E-2,3.7599999457597739E-2,2.8699999675154686E-2,2.7300000190734863E-2,3.2800000160932541E-2,4.6139998435974139,0.11840061843395235,3.8674030452966697E-2,-8.0128207802772522E-2,5.4054051637649543E-2,0.27626457810401917,141.9927978515625,0,141.9927978515625,0,0,454862.00000000012,38865,57019.000000000007,178280,180698,13888,1462.0000000000002,1637.0000000000002,4863,5926,2.3580999374389648,2.5185000896453857,3.7407999038696294,13.468199729919434,3292379
2013,Fresno County,CA,23420,2.8100000694394112E-2,3.2999999821186066E-2,3.0500000342726707E-2,2.7699999511241913E-2,2.6000000536441803E-2,4.0300998687744141,3.7978749722242355E-2,6.4516127109527588E-2,0.17760618031024933,0.2366071343421936,-0.10958904027938843,12509.6181640625,0,0,0,12509.6181640625,10090502,1272004,1458738,3450595,3909165,283838,41972,44488,95740,101638,2.057499885559082,2.6512999534606934,3.7325999736785889,13.37339973449707,1681992
2013,Fulton County,GA,12060,0.03970000147819519,4.8200000077486031E-2,3.8400001823902137E-2,2.8799999505281448E-2,4.2199999094009392E-2,10.107199668884276,-1.3963179662823679E-2,-2.8225809335708618E-2,-7.9136691987514496E-2,-0.18413597345352176,3.1784839928150177E-2,51685.093750000007,2536.6447753906245,6423.2524414062509,42725.199218750007,0,34019359.999999993,1793138.0000000005,1923819,6575557.9999999991,23726844.999999996,1351837.0000000002,86403,73799.999999999985,189392.00000000003,1002242,2.9846000671386719,3.334800004959106,4.0625,27.801399230957031,2250227
2013,Fulton County,OH,45780,3.8699999451637268E-2,0.0348999984562397,3.1199999153614048E-2,3.1800001859664917E-2,6.0400001704692841E-2,4.2932000160217285,0.42923080921173101,0.18707482516765597,0.17293232679367065,0.29795917868614197,1.1045296192169189,0,0,0,0,0,457785.00000000006,89255,99233,165634,103663,17731,3115,3094,5262,6259.9999999999991,2.1631999015808105,2.6903998851776123,4.1108999252319336,24.076900482177734,600263
2013,Gallatin County,KY,17140,2.3299999535083774E-2,2.2299999371170998E-2,1.9300000742077824E-2,3.1800001859664917E-2,0,2.3250000476837163,-0.29289129376411438,-0.38904109597206121,-0.39498433470726019,3.2467529177665717E-2,-1,545.20928955078125,172.3800048828125,171.79699707031253,0,201.03230285644534,55797,12120,13630.000000000004,24185.999999999996,5861,1302.0000000000002,269.99999999999994,263.00000000000006,769.00000000000011,0,1.4211000204086304,1.6438000202178957,4.0473999977111808,0,1516194
2013,Galveston County,TX,26420,2.7000000700354576E-2,3.7399999797344208E-2,3.3100001513957977E-2,2.8500000014901165E-2,2.2900000214576721E-2,4.5638999938964844,-0.22201931476593018,-0.11163894832134247,-0.12433861941099167,-0.14156627655029297,-0.32647058367729187,42463.91015625,1903.4270019531252,2598.4658203125,9261.91796875,28700.099609375,5514646.0000000009,408870,552261,1964365,2589150,148873,15310.000000000002,18276.999999999996,55954.999999999993,59331.000000000007,2.337399959564209,2.8919000625610352,3.9572000503540039,10.575900077819824,3430660
2013,Gaston County,NC,16740,0.0381999984383583,4.6100001782178879E-2,0.04010000079870224,3.6400001496076584E-2,3.4699998795986176E-2,4.6315999031066895,8.3364218473434462E-2,2.9017860069870949E-2,6.0846559703350067E-2,0.12693497538566587,2.0588239654898643E-2,0,0,0,0,0,2379797.0000000005,391195,453438,870330,664834,91010.000000000015,18029,18194,31720,23067.000000000004,2.866300106048584,3.4853999614715576,4.7987999916076669,15.076499938964844,2050182
2013,Gates County,NC,47260,3.6499999463558197E-2,4.4399999082088464E-2,4.0600001811981201E-2,3.2999999821186066E-2,1.8300000578165058E-2,3.4690999984741215,3.3213309943675995E-2,-8.9285699650645256E-3,7.4074067175388336E-2,2.1671829745173454E-2,-0.46176472306251531,140.08920288085937,8.1152000427246112,0,0,131.9739990234375,89410,22323.999999999996,23807,34868.000000000007,8411,3261.0000000000005,992.00000000000011,966.00000000000011,1149,154,2.7555999755859379,3.5778000354766841,4.103600025177002,5.1332998275756845,1801152
2013,Geauga County,OH,17460,2.3000000044703484E-2,2.2900000214576721E-2,2.1999999880790707E-2,2.0400000736117363E-2,2.4499999359250069E-2,4.274899959564209,-0.15003685653209686,-0.22108843922615051,-0.17293232679367065,-0.16734693944454193,-0.14634145796298981,12873.788085937498,1500.751220703125,1366.1396484375,3273.2351074218745,6733.66162109375,2945298,231148,295306,799030,1619814,67842,5294.9999999999991,6489.0000000000009,16302.999999999998,39755,1.4311000108718872,1.9141999483108521,2.7867999076843262,13.568300247192385,2098291
2013,Gem County,ID,14260,3.5000000149011612E-2,4.2500000447034836E-2,3.6200001835823059E-2,3.4400001168251038E-2,2.7000000700354576E-2,3.7920000553131104,-0.12601436674594879,-0.11642412096261978,-0.17162470519542691,-8.7533161044120789E-2,-0.28381961584091187,772.19207763671886,151.639404296875,209.87240600585935,135.71110534667966,274.96920776367182,122265,26874.000000000004,28051.999999999996,41742.999999999993,25596,4285.0000000000009,1141,1016,1438,689.99999999999989,2.6535000801086426,3.0787999629974365,4.493800163269043,13.800000190734863,490804
2013,Gilpin County,CO,19740,1.6699999570846558E-2,1.6499999910593033E-2,2.1600000560283661E-2,1.8400000408291817E-2,1.1400000192224979E-2,2.0927999019622807,-0.39994120597839361,-0.44256755709648138,-0.20000000298023224,-0.26104417443275457,-0.61616164445877075,908.38989257812511,165.65359497070312,80.005996704101563,228.14739990234375,434.58288574218739,86252,12691.000000000002,14778.000000000002,35025.999999999993,23757.000000000004,1444,209.99999999999994,318.99999999999994,644.00000000000011,271.00000000000006,1.0499999523162842,1.8765000104904177,2.4769001007080078,4.516699790954589,4527634
2013,Gloucester County,NJ,37980,1.9500000402331352E-2,2.5800000876188278E-2,2.2099999710917473E-2,1.8999999389052391E-2,1.6000000759959221E-2,2.4795999526977544,-4.0286161005496979E-2,-6.5217390656471252E-2,-4.3290041387081146E-2,3.2608699053525925E-2,-0.19597989320755005,8783.6376953125,1360.649169921875,1019.8734741210937,0,6403.1147460937518,6380391,753066.99999999988,986185,3002088.0000000005,1639051,124304,19424,21761,56905,26214.000000000004,1.6160000562667844,1.9222999811172485,2.5713999271392822,5.6252999305725107,7867053
2013,Gloucester County,VA,47260,2.6300000026822094E-2,2.9899999499320984E-2,2.6799999177455909E-2,2.4900000542402267E-2,2.5699999183416367E-2,3.0446000099182133,-3.6486260592937469E-2,-0.17403315007686615,-0.14102563261985782,-0.03861004114151001,0,1373.5670166015623,602.3665771484375,536.75439453125011,234.44599914550781,0,583373,95092.999999999985,123037,239940.00000000003,125303.00000000003,15344.999999999998,2840,3302,5979.9999999999991,3223,1.8808000087738037,2.3254001140594487,3.2678000926971436,11.51070022583008,1801152
2013,Goochland County,VA,40060,3.1199999153614041E-2,3.1899999827146523E-2,3.2200001180171967E-2,3.0899999663233757E-2,3.1199999153614041E-2,8.9195003509521484,0.14346863329410553,-0.11878453195095061,3.2051280140876777E-2,0.19305019080638885,0.21400777995586392,178.97880554199219,178.97880554199219,0,0,0,1200062.9999999998,41573.999999999993,66418,222500.99999999994,869570,37461.999999999993,1326,2136.9999999999995,6885.0000000000009,27113.999999999996,2.0090999603271484,2.8118000030517578,4.276400089263916,23.174400329589847,2121746
2013,Grady County,OK,36420,3.3799998462200165E-2,4.6799998730421066E-2,3.8100000470876694E-2,3.4000001847743988E-2,2.7100000530481339E-2,4.5725002288818359,-0.21307212114334106,-2.2964509204030037E-2,-0.11395349353551866,-0.10052909702062607,-0.39777776598930359,4923.28955078125,74.925796508789063,454.17300415039062,920.340576171875,3473.85009765625,594570,67702,92911,239427,194530,20119,3168,3541,8130,5280,2.9607000350952153,3.3406000137329106,4.5166997909545898,11.234000205993654,2321945
2013,Grainger County,TN,28940,3.7399999797344208E-2,3.7799999117851257E-2,3.9900001138448715E-2,4.1299998760223382E-2,2.9500000178813934E-2,4.3593997955322266,-0.15470999479293826,-0.28947368264198303,-0.19066937267780307,-6.3492059707641602E-2,-0.28398057818412781,686.781982421875,217.60960388183594,138.52009582519531,84.886703491210923,245.76559448242187,80510,14128.000000000002,14757,30586.999999999996,21037.999999999996,3008.0000000000005,534,589,1263.9999999999998,620.99999999999989,2.3217000961303706,3.4646999835968013,5.266699790954589,12.420000076293945,946177
2013,Grant County,AR,30780,0.04010000079870224,0.04960000142455101,3.9599999785423279E-2,3.7099998444318771E-2,4.0199998766183853E-2,4.4162001609802246,3.4109689295291901E-2,-3.8759689778089523E-2,-0.12195122241973877,-3.3854171633720398E-2,0.16860465705394748,325.82879638671875,45.468799591064453,190.47999572753906,89.879997253417969,0,149688,23168,34800,66950,24770,6006,1150,1379,2481,996,3.1080999374389653,3.4474999904632568,4.7712001800537109,14.228599548339842,312072
2013,Grant County,KY,17140,2.8100000694394112E-2,3.0400000512599949E-2,2.7300000190734863E-2,2.8599999845027924E-2,2.4700000882148746E-2,2.8636000156402592,-0.14827303588390353,-0.1671232879161835,-0.14420062303543091,-7.1428567171096802E-2,-0.27988338470458984,892.0125732421875,251.33200073242193,219.84359741210935,166.34880065917972,254.48820495605472,190522,40968,47644,75335.999999999985,26574.000000000004,5355.0000000000009,1244,1299.9999999999998,2154.0000000000005,656.99999999999989,1.913800001144409,2.3636000156402592,3.6507999897003178,8.2124996185302752,1516194
2013,Green County,WI,31540,1.8300000578165054E-2,2.2299999371170998E-2,1.7400000244379044E-2,1.8100000917911526E-2,1.7200000584125519E-2,2.359299898147583,-0.24397259950637817,-0.12890625,-0.21621622145175934,-0.15813952684402466,-0.36059480905532837,3293.942138671875,278.32159423828125,523.38238525390625,682.26300048828125,1809.97509765625,582864.00000000012,83410.999999999985,109792,203082,186579,10664,1857,1914,3684,3209,1.3858000040054321,1.5190000534057615,2.3615000247955318,8.9139003753662109,634498
2013,Greene County,OH,19380,2.9600000008940697E-2,3.4200001507997513E-2,3.3500000834465027E-2,2.9899999499320984E-2,2.5900000706315041E-2,4.0288000106811523,9.2219740152359009E-2,0.16326530277729034,0.25939849019050598,0.22040815651416779,-9.7560979425907135E-2,2664.528076171875,0,0,0,2664.528076171875,2873359,332753,427139,1177804,935663,85049,11365,14320,35175,24189,2.1363000869750977,2.9223999977111816,4.0570998191833496,10.895899772644043,389068
2013,Greenville County,SC,24860,0.04050000011920929,5.0200000405311584E-2,4.3900001794099808E-2,3.7700001150369644E-2,3.9200000464916236E-2,6.1072001457214347,4.2884118854999542E-2,1.4141409657895565E-2,3.5377360880374915E-2,1.6172509640455246E-2,0.11363635957241058,0,0,0,0,0,7907146,844772,1046428,2672662.0000000005,3343284,319954,42437,45935,100645.00000000001,130937,3.1319000720977783,3.8215000629425049,5.0959000587463388,18.520099639892582,286211
2013,Grundy County,IL,16980,1.8200000748038295E-2,2.1900000050663948E-2,1.8300000578165058E-2,1.7500000074505809E-2,1.7400000244379044E-2,2.2421000003814702,-0.32693177461624151,-0.28431373834609991,-0.30152672529220587,-0.23580786585807803,-0.40000000596046453,7245.5302734375,987.25177001953125,1359.8449707031252,2408.420654296875,2490.012939453125,949989.00000000012,113603,172475,449014.00000000006,214897.00000000003,17264,2489,3159,7874,3742,1.3751000165939331,1.5954999923706055,2.3296000957489018,7.0604000091552734,7136514
2013,Guadalupe County,TX,41700,3.0400000512599942E-2,3.5399999469518661E-2,3.1800001859664917E-2,3.0700000002980236E-2,2.6100000366568565E-2,3.7309999465942383,-0.12336104363203049,-0.15914489328861237,-0.15873016417026523,-7.5301200151443495E-2,-0.23235294222831726,7998.66455078125,1424.4437255859373,1790.2039794921873,1704.6268310546877,3079.3898925781245,1593261,211697,298180,692548.99999999988,390835,48466.000000000007,7488.0000000000009,9481,21288,10209,2.2088000774383545,2.7722001075744629,4.0781998634338379,10.634400367736815,2581906
2013,Guilford County,NC,24660,4.5099999755620956E-2,4.5200001448392868E-2,3.8199998438358307E-2,3.3300001174211502E-2,5.5399999022483826E-2,6.8951997756958008,0.27691319584846497,8.9285699650645256E-3,1.0582010261714458E-2,3.0959749594330784E-2,0.62941175699234009,0,0,0,0,0,8554225,996005.00000000012,1132266,2656382.9999999995,3769571,385582,44971,43263.000000000007,88452,208896,2.7983999252319336,3.3203001022338867,4.5082998275756836,29.013299942016602,685917
2013,Gwinnett County,GA,12060,3.6299999803304672E-2,4.3699998408555978E-2,3.7399999797344208E-2,3.3199999481439584E-2,3.6400001496076591E-2,4.7642998695373535,-9.8343752324581146E-2,-0.11895161122083665,-0.10311751067638397,-5.9490080922842012E-2,-0.11002445220947263,48925.76171875,10767.511718749998,8565.1240234375,10609.708007812498,18983.416015625,13116859.000000002,1821845.0000000002,1989979,5066393.9999999991,4238641,476624.00000000006,79595.999999999985,74417,168233.99999999997,154377,2.7100999355316162,3.2497000694274902,4.497000217437745,14.901300430297852,2250227
2013,Hamilton County,IN,26900,2.7300000190734867E-2,3.5000000149011612E-2,3.0500000342726707E-2,2.6100000366568565E-2,2.6599999517202377E-2,5.2143998146057138,-0.14559862017631531,-5.6603770703077309E-2,-7.8549847006797791E-2,-0.10921502113342284,-0.17647059261798856,47174.59375,1245.60546875,2364.367919921875,10675.297851562498,32889.3203125,10646806.000000002,590204.99999999988,899708.99999999988,3362331.0000000005,5794561,290183,20651.000000000004,27416,87841,154275,2.1968998908996582,2.6721000671386719,3.6298000812530518,13.08520030975342,2887864
2013,Hamilton County,OH,17140,2.8500000014901165E-2,3.0099999159574512E-2,2.7300000190734863E-2,0.02569999918341637,2.9799999669194215E-2,5.1584000587463388,5.1867928355932236E-2,2.3809520527720455E-2,2.6315789669752128E-2,4.8979591578245156E-2,3.8327530026435859E-2,0,0,0,0,0,17245651,1588540,1740668.0000000002,4520820,9395623,491597.99999999994,47889,47589,116215.99999999999,279904,1.8720999956130984,2.3759000301361084,3.4900000095367441,17.077699661254883,1516194
2013,Hampden County,MA,44140,1.9600000232458115E-2,0.02070000022649765,1.7599999904632568E-2,0.01549999974668026,2.5200000032782555E-2,2.5418999195098877,-0.17829982936382294,-0.01428570970892906,1.1494250036776066E-2,4.0268458425998688E-2,-0.15999999642372131,9946.169921875,282.01998901367187,0,0,9664.150390625,6317598,903620,1034719,2386454,1992805,124068.99999999999,18694,18241,37014,50120,1.2829999923706055,1.5315999984741211,2.0643999576568604,11.390899658203123,849194
2013,Hampshire County,MA,44140,1.7500000074505806E-2,1.8600000068545341E-2,1.6499999910593033E-2,1.6100000590085983E-2,1.9200000911951065E-2,2.3589000701904297,-0.26763370633125305,-0.11428570747375487,-5.1724139600992203E-2,8.0536909401416779E-2,-0.36000001430511475,11270.83203125,803.19598388671864,379.59619140625,0,10088.0400390625,2803145,339676,417563,1108738,937168,49065,6329.9999999999991,6886,17822,18027,1.163599967956543,1.4376000165939331,2.1628999710083008,7.7368998527526855,849194
2013,Hampton city,VA,47260,3.9000000804662711E-2,4.5899998396635056E-2,4.0300000458955772E-2,3.8199998438358307E-2,2.8999999165534977E-2,4.0275001525878906,0.42872107028961193,0.26795580983161926,0.29166665673255926,0.47490346431732178,0.12840467691421509,0,0,0,0,0,1419800,307878,323788.00000000012,584262,203871.99999999994,55378.000000000015,14117.000000000002,13035.999999999996,22321,5903.9999999999991,2.8403999805450448,3.4948999881744385,4.9935002326965332,10.179300308227537,1801152
2013,Hancock County,IN,26900,2.6499999687075618E-2,3.4499999135732651E-2,3.0500000342726707E-2,2.7100000530481339E-2,0.0210999995470047,3.6531999111175537,-0.16870777308940885,-7.0080861449241638E-2,-7.8549847006797791E-2,-7.5085319578647614E-2,-0.34674921631813044,7191.36376953125,388.10729980468744,588.34649658203125,1213.8752441406252,5001.03466796875,1379014,148762.99999999997,223515,558221,448515,36569,5131,6810,15142,9485.9999999999982,2.1468999385833745,2.6498000621795654,3.6312000751495361,10.779500007629396,2887864
2013,Hanover County,VA,40060,2.7799999341368679E-2,3.4400001168251031E-2,2.9400000348687172E-2,0.02659999951720237,2.6499999687075611E-2,3.756999969482421,1.7015529796481133E-2,-4.9723759293556213E-2,-5.7692311704158776E-2,0.02702702954411507,3.1128399074077606E-2,1077.4107666015625,437.59719848632812,639.8135986328125,0,0,2485797.9999999995,244906,358103.00000000006,1123437,759352,69017,8428,10533,29933.999999999993,20121.999999999993,2.1554999351501469,2.5752999782562256,3.6240000724792476,9.5364999771118164,2121746
2013,Haralson County,GA,12060,0.04800000041723252,4.5099999755620956E-2,3.8300000131130232E-2,3.6800000816583633E-2,0.08079999685287477,5.2178001403808576,0.19035188853740689,-9.0725809335708646E-2,-8.1534773111343398E-2,4.2492918670177453E-2,0.97555011510848977,374.11151123046875,207.35519409179687,166.75630187988281,0,0,226240,46237,48939,84038,47026.000000000007,10853,2086,1874.0000000000002,3091.0000000000005,3802,2.8189001083374019,3.2876999378204341,4.7554001808166513,31.68330001831055,2250227
2013,Harford County,MD,12580,2.4000000208616257E-2,3.1800001859664917E-2,2.7000000700354573E-2,2.2500000894069672E-2,2.1400000900030136E-2,3.1066999435424805,-0.2067963182926178,-0.23557691276073453,-0.1891891956329346,-0.15730336308479312,-0.27210885286331177,39207.5703125,6899.41455078125,6312.75927734375,12220.564453125,13774.833984375,6356025,707534,998221.00000000012,2936126,1714144,152257,22534.000000000004,26928,66174,36621,1.99590003490448,2.3559000492095947,3.0594000816345215,7.8586001396179199,2396242
2013,Harris County,TX,26420,3.6299999803304672E-2,4.2800001800060272E-2,3.7900000810623169E-2,3.2200001180171967E-2,3.6800000816583633E-2,9.4563999176025391,4.7278359532356262E-2,1.6627080738544464E-2,2.6455000042915344E-3,-3.0120480805635452E-2,0.08235294371843338,17221.576171875,0,0,17221.576171875,0,91663807,5254721,5563472.9999999991,17052427,63793186.000000007,3331113.9999999995,224859,210930,548919,2346406,2.6470000743865971,3.2953000068664551,4.4871997833251962,28.978700637817383,3430660
2013,Harrison County,IA,36540,2.2600000724196437E-2,2.5399999693036083E-2,2.2099999710917476E-2,0.02009999938309193,2.5200000032782555E-2,2.8664000034332275,-0.22203856706619265,-0.18064515292644501,-0.20503596961498263,-0.24150942265987396,-0.19745223224163055,1084.3012695312502,125.56199645996092,188.17359924316406,444.60650634765625,325.95919799804687,177262.99999999997,22502,32812,69721,52228,4012.9999999999995,572.00000000000011,724,1403,1313.9999999999998,1.5888999700546265,1.9053000211715696,2.6472001075744629,10.107700347900391,286390
2013,Harrison County,IN,31140,3.0799999833106998E-2,3.5900000482797623E-2,3.1199999153614048E-2,3.0099999159574512E-2,2.7799999341368686E-2,3.4867999553680415,-3.3274360001087182E-2,-3.2345011830329895E-2,-5.7401809841394417E-2,2.7303749695420262E-2,-0.13931888341903689,564.6337890625,70.138496398925795,154.46659851074216,0,340.0286865234375,359549.99999999994,60434.999999999993,80286,142760,76068.999999999985,11088.000000000002,2172.0000000000005,2503,4295.9999999999991,2117,2.2625000476837154,2.7207000255584717,3.905499935150146,10.585000038146973,2130670
2013,Hartford County,CT,25540,2.0199999213218689E-2,2.1400000900030136E-2,1.9500000402331352E-2,1.6899999231100082E-2,2.2900000214576721E-2,3.1333999633789062,-0.20283839106559751,-2.7272729203104973E-2,0,-0.01169591024518013,-0.23666666448116302,70997.4375,1367.7359619140625,90.847000122070313,1407.3460693359375,68131.5078125,22319642,2208988,2696146,7804990.9999999991,9609517,451926,47230,52484,132058,220154,1.3367999792098999,1.694100022315979,2.3148000240325928,10.548800468444824,717256
2013,Harvey County,KS,48620,4.7100000083446503E-2,5.7799998670816422E-2,4.8300001770257943E-2,4.6300001442432404E-2,4.1400000452995307E-2,5.693200111389161,0.36853709816932678,0.53315651416778553,0.46808511018753057,0.53820598125457764,0.10991957038640976,0,0,0,0,0,389399.00000000006,54325.999999999993,76269.000000000015,160922,97881.999999999985,18332,3138,3684.0000000000005,7455,4055.0000000000005,3.6068999767303467,4.1863999366760254,6.060999870300293,16.895799636840824,1278616
2013,Hays County,TX,12420,2.7300000190734863E-2,2.9500000178813934E-2,2.8599999845027924E-2,2.6000000536441803E-2,0.02759999968111515,4.0953001976013184,-0.21223539113998413,-0.29928740859031677,-0.2433862388134003,-0.21686747670173645,-0.18823528289794922,19992.662109375,3329.5664062499995,3091.9501953125005,6812.02490234375,6759.1201171875,2599337,264384,337459,943314,1054180,71054,7801,9664,24506,29083,1.839900016784668,2.4972000122070313,3.5464999675750732,12.482000350952148,781948
2013,Heard County,GA,12060,0.03849999979138375,4.3699998408555978E-2,3.5500001162290566E-2,4.4500000774860382E-2,2.0899999886751178E-2,3.7767999172210684,-4.4039208441972726E-2,-0.11895161122083665,-0.14868105947971344,0.26062321662902832,-0.4889975488185882,409.01510620117187,102.4031982421875,108.49739837646489,0,198.11450195312497,67643.999999999985,17367,17422,22949.999999999996,9905,2606,759,618,1022.0000000000001,207,2.7107000350952153,3.089999914169312,5.677800178527832,6.9000000953674325,2250227
2013,Hendricks County,IN,26900,3.0799999833106991E-2,3.5300001502037048E-2,3.1599998474121094E-2,2.8699999675154689E-2,3.2000001519918442E-2,3.8245000839233394,-3.3939439803361893E-2,-4.8517521470785148E-2,-4.5317221432924271E-2,-2.0477820187807087E-2,-9.2879300937056541E-3,2287.2155761718745,608.86230468749989,732.95812988281239,754.53228759765625,190.86279296875,2828311,337813,501751,1309711,679036.00000000012,87161,11924,15875,37620.000000000007,21742,2.2121999263763428,2.7704999446868896,3.8466000556945801,11.503700256347656,2887864
2013,Hennepin County,MN,33460,2.8000000864267349E-2,2.8500000014901172E-2,2.6300000026822083E-2,2.3099999874830246E-2,3.0400000512599945E-2,5.5598001480102539,7.7201582491397844E-2,0,2.3346299305558205E-2,-1.7021279782056812E-2,0.10545454919338225,3853.8090820312495,0,0,3853.8090820312495,0,39299871.999999993,2854242.0000000005,3501657.9999999991,10323694,22620278,1100681.0000000002,81388.000000000015,91996.999999999985,238753,688543,1.7800999879837036,2.2885000705718999,3.1800000667572021,18.624399185180668,4562170
2013,Henrico County,VA,40060,2.8500000014901165E-2,3.6600001156330116E-2,3.1399998813867562E-2,2.7000000700354576E-2,2.7000000700354576E-2,4.6749000549316406,4.3242748826742165E-2,1.1049720458686352E-2,6.4102602191269389E-3,4.2471040040254593E-2,5.0583660602569587E-2,0,0,0,0,0,7598208.9999999991,762727.99999999988,859677.99999999988,2358299,3617503.9999999995,216401.00000000003,27911.999999999996,27032.999999999996,63661,97795.000000000015,2.2711000442504887,2.7334001064300542,3.690500020980835,14.255800247192383,2121746
2013,Henry County,GA,12060,4.3299999088048935E-2,5.4699998348951347E-2,4.6000000089406981E-2,4.0899999439716332E-2,3.4699998795986176E-2,4.822500228881835,7.5667470693588257E-2,0.10282257944345473,0.10311751067638397,0.15864023566246033,-0.15158924460411075,3668.873046875,0,0,0,3668.873046875,2837894,544925.00000000012,596008,1107991,588970,123020.99999999999,29821.999999999996,27433,45345.999999999993,20420.000000000004,3.3849999904632568,3.9932000637054452,5.3600001335144043,14.905099868774412,2250227
2013,Henry County,KY,31140,3.1700000166893005E-2,2.8899999335408214E-2,2.9100000858306892E-2,2.8300000354647643E-2,4.4900000095367425E-2,3.3450999259948726,-0.03938521072268486,-0.20821918547153476,-8.7774291634559645E-2,-8.1168830394744873E-2,0.30903789401054382,402.83459472656244,199.52650451660156,82.570098876953125,120.73799896240236,0,128737,26261.000000000004,29579,48985,23912.000000000004,4081,759,861.00000000000011,1388,1073,1.8071000576019289,2.5323998928070064,3.5590000152587891,15.328599929809572,2130670
2013,Hernando County,FL,45300,3.1199999153614044E-2,3.3900000154972076E-2,3.1700000166893005E-2,2.8200000524520874E-2,0.03229999914765358,3.7637999057769775,-3.3932138234376907E-2,-0.13076922297477722,-8.3815030753612518E-2,-0.05369127914309501,9.3750003725290298E-3,2023.5898437499998,973.781982421875,549.19842529296875,500.60940551757813,0,1005961,191738,191104,317403,305716,31390,6504,6063,8958,9865,2.098099946975708,2.7434000968933105,3.70169997215271,16.172100067138672,3855286
2013,Hickman County,TN,34980,3.7000000476837158E-2,3.5500001162290573E-2,4.5600000768899918E-2,4.3099999427795417E-2,2.3499999195337289E-2,4.0199999809265146,-0.16354422271251678,-0.33270677924156183,-7.5050711631774916E-2,-2.2675739601254463E-2,-0.42961165308952337,721.34808349609375,290.63958740234369,61.844398498535163,24.389299392700199,344.47479248046875,76113,16403,16508,23773.000000000004,19429,2814,582.00000000000011,752.00000000000011,1023.9999999999999,456.00000000000011,2.1556000709533691,3.9579000473022461,5.3895001411437988,9.1199998855590803,1088418
2013,Hidalgo County,TX,32580,2.5499999523162842E-2,2.8000000864267349E-2,2.5800000876188278E-2,2.7499999850988388E-2,2.2800000384449959E-2,3.3438000679016113,-0.26461464166641235,-0.3349168598651886,-0.3174603283405304,-0.17168675363063812,-0.32941177487373352,39240.4921875,9874.3662109375,7360.67529296875,5941.64306640625,16063.8056640625,3783074,698346,612293,1039176,1433259,96536,19526,15784,28559,32667,1.7173000574111938,2.2325000762939453,3.6242001056671143,12.810600280761719,580736
